@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
250, -0, 960, 992.018, 1174.44, Walk
240, -10, 960, 989.596, 1177.22, Walk
230, -0, 970, 996.895, 1185.56, Walk
240, 10, 980, 1009.01, 1183.89, Walk
250, 10, 970, 1001.75, 1184.44, Walk
240, 160, 790, 841.011, 1172.22, Walk
80, -0, 850, 853.756, 1138.89, Walk
-250, -240, 1380, 1422.85, 1177.22, Walk
-90, -30, 1130, 1133.98, 1185.56, Walk
-150, -100, 820, 839.583, 1183.33, Walk
-170, -240, 830, 880.568, 1190, Walk
-230, -70, 990, 1018.77, 1200, Walk
-170, -220, 940, 980.255, 1211.67, Walk
-70, 90, 1250, 1255.19, 1228.89, Walk
60, 120, 1240, 1247.24, 1246.11, Walk
110, -70, 1000, 1008.46, 1247.78, Walk
100, -30, 970, 975.602, 1247.22, Walk
80, -50, 980, 984.53, 1248.33, Walk
120, -30, 970, 977.855, 1243.33, Walk
90, -30, 990, 994.535, 1237.78, Walk
100, -40, 980, 985.901, 1233.33, Walk
90, -40, 970, 974.987, 1226.11, Walk
100, -50, 960, 966.488, 1219.44, Walk
100, -50, 1000, 1006.23, 1217.22, Walk
90, -50, 970, 975.449, 1227.22, Walk
80, -50, 960, 964.624, 1183.89, Walk
250, -0, 960, 992.018, 1181.67, Walk
240, -10, 960, 989.596, 1189.44, Walk
230, -0, 970, 996.895, 1187.22, Walk
240, 10, 980, 1009.01, 1183.89, Walk
250, 10, 970, 1001.75, 1178.33, Walk
550, -50, 460, 718.749, 1158.89, Walk
140, 80, 940, 953.73, 1144.44, Walk
-280, 20, 1430, 1457.29, 1175, Walk
-300, 10, 1030, 1072.85, 1188.33, Walk
-130, 90, 710, 727.393, 1178.33, Walk
-410, -140, 910, 1007.87, 1197.22, Walk
-300, -180, 860, 928.44, 1210, Walk
-150, -350, 1000, 1070.05, 1231.11, Walk
110, 70, 1220, 1226.95, 1247.78, Walk
180, 270, 1110, 1156.46, 1272.78, Walk
650, 20, 680, 940.904, 1283.89, Walk
520, -30, 400, 656.734, 1275, Walk
110, -70, 1000, 1008.46, 1280, Walk
100, -30, 970, 975.602, 1273.89, Walk
80, -50, 980, 984.53, 1268.33, Walk
