@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
-150, -620, 1050, 1228.58, 1430.56, Active
-310, -310, 1010, 1101.04, 1431.11, Active
10, -200, 770, 795.613, 1411.11, Active
-210, -730, 1000, 1255.79, 1425.56, Active
-190, -530, 760, 945.833, 1427.22, Active
30, -760, 810, 1111.13, 1435, Active
310, -350, 940, 1049.86, 1441.67, Active
240, -200, 860, 914.986, 1433.89, Active
230, -270, 870, 939.521, 1422.22, Active
360, -370, 900, 1037.55, 1434.44, Active
290, -210, 930, 996.544, 1430.56, Active
330, -290, 920, 1019.51, 1436.67, Active
270, -270, 870, 950.105, 1436.67, Active
280, -340, 870, 975.141, 1434.44, Active
290, -250, 860, 941.382, 1454.44, Active
270, -290, 960, 1038.56, 1470.56, Active
280, -310, 850, 947.101, 1479.44, Active
300, -290, 720, 832.166, 1493.89, Active
380, -260, 790, 914.385, 1472.22, Active
390, -20, 1000, 1073.55, 1460, Active
330, -210, 990, 1064.47, 1490.56, Active
110, -20, 910, 916.842, 1440.56, Active
190, -380, 660, 784.92, 1426.67, Active
-50, -380, 850, 932.416, 1408.89, Active
220, -120, 710, 752.928, 1378.33, Active
-150, -620, 1050, 1228.58, 1407.22, Active
-310, -310, 1010, 1101.04, 1421.67, Active
10, -200, 770, 795.613, 1385.56, Active
-210, -730, 1000, 1255.79, 1413.89, Active
-190, -530, 760, 945.833, 1410.56, Active
30, -760, 810, 1111.13, 1421.11, Active
420, -260, 790, 931.719, 1420, Active
260, -260, 880, 953.73, 1420, Active
320, -310, 910, 1013.21, 1421.11, Active
240, -280, 900, 972.625, 1420, Active
270, -290, 860, 946.89, 1426.11, Active
290, -310, 910, 1004.14, 1430.56, Active
180, -310, 900, 968.762, 1429.44, Active
250, -270, 860, 935.414, 1421.11, Active
260, -300, 900, 983.667, 1444.44, Active
240, -300, 910, 987.775, 1456.67, Active
180, -270, 900, 956.713, 1460.56, Active
380, -260, 790, 914.385, 1481.67, Active
390, -20, 1000, 1073.55, 1458.89, Active
330, -210, 990, 1064.47, 1453.33, Active
110, -20, 910, 916.842, 1456.67, Active
190, -380, 660, 784.92, 1417.22, Active
-50, -380, 850, 932.416, 1406.11, Active
220, -120, 710, 752.928, 1375.56, Active
-150, -620, 1050, 1228.58, 1395, Active
-310, -310, 1010, 1101.04, 1407.78, Active
10, -200, 770, 795.613, 1376.67, Active
-60, -540, 880, 1034.21, 1380, Active
-210, -730, 1000, 1255.79, 1408.89, Active
-200, -440, 910, 1030.39, 1411.11, Active
-210, -70, 980, 1004.69, 1403.89, Active
-150, -210, 1090, 1120.13, 1407.78, Active
40, -390, 780, 872.983, 1393.89, Active
230, 10, 640, 680.147, 1362.22, Active
150, 250, 800, 851.469, 1353.89, Active
550, -860, 1410, 1740.75, 1431.11, Active
-30, -510, 630, 811.11, 1417.78, Active
150, 10, 240, 283.196, 1355, Active
410, -200, 1190, 1274.44, 1397.22, Active
380, -260, 790, 914.385, 1408.33, Active
390, -20, 1000, 1073.55, 1415.56, Active
330, -210, 990, 1064.47, 1442.22, Active
110, -20, 910, 916.842, 1398.89, Active
190, -380, 660, 784.92, 1376.67, Active
-50, -380, 850, 932.416, 1393.33, Active
220, -120, 710, 752.928, 1369.44, Active
-150, -620, 1050, 1228.58, 1362.78, Active
-310, -310, 1010, 1101.04, 1367.22, Active
10, -200, 770, 795.613, 1351.67, Active
-210, -730, 1000, 1255.79, 1378.89, Active
-190, -530, 760, 945.833, 1393.89, Active
30, -760, 810, 1111.13, 1433.89, Active
230, -850, 820, 1203.25, 1472.78, Active
190, -700, 1110, 1325.97, 1427.22, Active
310, 20, 860, 914.385, 1428.33, Active
380, -320, 1450, 1532.74, 1525.56, Active
320, -110, 740, 813.695, 1490.56, Active
620, 110, 980, 1164.86, 1506.11, Active
860, -230, 380, 967.936, 1509.44, Active
580, -260, 560, 847.113, 1502.22, Active
510, -430, 800, 1041.63, 1541.11, Active
300, -60, 1070, 1112.88, 1552.22, Active
170, 220, 1200, 1231.79, 1569.44, Active
530, 190, 700, 898.332, 1590, Active
380, -260, 790, 914.385, 1568.33, Active
390, -20, 1000, 1073.55, 1556.11, Active
330, -210, 990, 1064.47, 1586.67, Active
110, -20, 910, 916.842, 1536.67, Active
190, -380, 660, 784.92, 1522.78, Active
-50, -380, 850, 932.416, 1505, Active
220, -120, 710, 752.928, 1457.78, Active
-150, -620, 1050, 1228.58, 1447.78, Active
-310, -310, 1010, 1101.04, 1472.22, Active
10, -200, 770, 795.613, 1407.22, Active
-210, -730, 1000, 1255.79, 1450, Active
-190, -530, 760, 945.833, 1437.22, Active
30, -760, 810, 1111.13, 1444.44, Active
350, -70, 880, 949.632, 1438.89, Active
-230, -510, 1020, 1163.36, 1440, Active
-360, -470, 820, 1011.39, 1452.22, Active
-480, -310, 930, 1091.51, 1459.44, Active
-410, -220, 860, 977.804, 1463.33, Active
-220, -420, 940, 1052.81, 1471.67, Active
60, -130, 940, 950.842, 1456.11, Active
390, -140, 730, 839.405, 1441.11, Active
130, -290, 860, 916.842, 1454.44, Active
160, -220, 880, 921.086, 1456.11, Active
200, -300, 1050, 1110.18, 1471.11, Active
380, -260, 790, 914.385, 1492.22, Active
390, -20, 1000, 1073.55, 1469.44, Active
330, -210, 990, 1064.47, 1463.89, Active
110, -20, 910, 916.842, 1467.22, Active
190, -380, 660, 784.92, 1427.78, Active
-50, -380, 850, 932.416, 1416.67, Active
220, -120, 710, 752.928, 1386.11, Active
-150, -620, 1050, 1228.58, 1415, Active
-310, -310, 1010, 1101.04, 1407.78, Active
10, -200, 770, 795.613, 1370.56, Active
-210, -730, 1000, 1255.79, 1382.78, Active
-190, -530, 760, 945.833, 1382.22, Active
30, -760, 810, 1111.13, 1383.33, Active
230, -60, 710, 748.732, 1376.11, Active
30, -220, 1080, 1102.59, 1380, Active
-60, -450, 980, 1080.05, 1391.67, Active
230, -120, 810, 850.529, 1386.11, Active
210, -80, 1090, 1112.92, 1376.67, Active
350, -350, 890, 1018.38, 1385.56, Active
380, -300, 890, 1013.16, 1394.44, Active
130, -130, 900, 918.586, 1373.89, Active
30, -260, 1000, 1033.68, 1387.78, Active
190, -170, 950, 983.616, 1392.22, Active
230, -190, 900, 948.156, 1394.44, Active
380, -260, 790, 914.385, 1415.56, Active
390, -20, 1000, 1073.55, 1392.78, Active
330, -210, 990, 1064.47, 1387.22, Active
110, -20, 910, 916.842, 1390.56, Active
190, -380, 660, 784.92, 1351.11, Active
-50, -380, 850, 932.416, 1340, Active
220, -120, 710, 752.928, 1309.44, Active
-150, -620, 1050, 1228.58, 1355, Active
-310, -310, 1010, 1101.04, 1371.67, Active
10, -200, 770, 795.613, 1343.33, Active
-210, -730, 1000, 1255.79, 1386.67, Active
-190, -530, 760, 945.833, 1392.22, Active
30, -760, 810, 1111.13, 1392.78, Active
200, -260, 1000, 1052.43, 1386.67, Active
270, -250, 910, 981.58, 1401.67, Active
320, -190, 870, 946.256, 1406.67, Active
150, -210, 880, 917.061, 1402.78, Active
40, -260, 990, 1024.35, 1401.11, Active
90, -150, 930, 946.309, 1386.67, Active
170, -250, 970, 1016.02, 1385.56, Active
170, -270, 990, 1040.14, 1380, Active
190, -180, 930, 966.126, 1394.44, Active
190, -220, 880, 926.769, 1397.78, Active
190, -240, 880, 931.719, 1399.44, Active
270, -240, 940, 1007.03, 1421.67, Active
380, -260, 790, 914.385, 1400, Active
390, -20, 1000, 1073.55, 1387.78, Active
330, -210, 990, 1064.47, 1418.33, Active
110, -20, 910, 916.842, 1368.33, Active
190, -380, 660, 784.92, 1354.44, Active
-50, -380, 850, 932.416, 1336.67, Active
220, -120, 710, 752.928, 1313.89, Active
-150, -620, 1050, 1228.58, 1335.56, Active
-310, -310, 1010, 1101.04, 1349.44, Active
10, -200, 770, 795.613, 1335, Active
-210, -730, 1000, 1255.79, 1371.11, Active
-190, -530, 760, 945.833, 1388.33, Active
30, -760, 810, 1111.13, 1400, Active
260, -210, 880, 941.329, 1395.56, Active
140, -250, 980, 1021.03, 1399.44, Active
150, -240, 940, 981.682, 1401.67, Active
220, -260, 930, 990.404, 1407.22, Active
160, -150, 890, 916.624, 1393.33, Active
130, -270, 970, 1015.23, 1390, Active
220, -240, 950, 1004.24, 1390, Active
250, -220, 870, 931.558, 1379.44, Active
180, -240, 920, 967.678, 1396.11, Active
190, -260, 930, 984.175, 1404.44, Active
220, -190, 920, 964.832, 1407.22, Active
210, -230, 910, 961.821, 1423.89, Active
380, -260, 790, 914.385, 1402.22, Active
390, -20, 1000, 1073.55, 1390, Active
330, -210, 990, 1064.47, 1420.56, Active
110, -20, 910, 916.842, 1370.56, Active
190, -380, 660, 784.92, 1356.67, Active
-50, -380, 850, 932.416, 1338.89, Active
220, -120, 710, 752.928, 1322.22, Active
-150, -620, 1050, 1228.58, 1347.22, Active
-310, -310, 1010, 1101.04, 1363.89, Active
10, -200, 770, 795.613, 1340, Active
-210, -730, 1000, 1255.79, 1381.11, Active
-190, -530, 760, 945.833, 1387.22, Active
30, -760, 810, 1111.13, 1397.78, Active
240, -210, 920, 973.704, 1399.44, Active
220, -200, 860, 909.945, 1396.11, Active
180, -300, 930, 993.63, 1397.78, Active
140, -160, 910, 934.505, 1391.11, Active
200, -240, 990, 1038.12, 1395.56, Active
270, 150, 390, 497.494, 1361.11, Active
920, -270, 1100, 1459.21, 1410, Active
210, 230, 1530, 1561.38, 1434.44, Active
400, 240, 690, 832.887, 1450.56, Active
-140, -630, 1600, 1725.25, 1513.89, Active
-280, 160, 1710, 1740.14, 1562.22, Active
