-0.26, 0.04, 0.9, 0.95, 0.3, 2.2, 0.937657, 2.41506, 1.24167, 3.118, 25.8419
-0.26, 0.06, 0.9, 0.49, 0, 4.56, 0.938723, 4.58625, 1.24367, 3.227, 25.8419
-0.3, 0.06, 0.94, 0.37, 0.14, 0.6, 0.988534, 0.718679, 1.24467, 3.12633, 19.9484
-0.28, 0.06, 0.93, 0.15, 0.27, 1.26, 0.973088, 1.2973, 1.24167, 2.97433, 21.5652
-0.27, 0.07, 0.9, 0.9, 0, 0, 0.942231, 0.9, 1.24533, 2.956, 25.8419
-0.27, 0.05, 0.91, 0.31, 0.18, 1.53, 0.950526, 1.57143, 1.24367, 2.897, 24.4946
-0.28, 0.05, 0.91, 0.5, 0.68, 0.73, 0.953415, 1.11593, 1.24433, 2.69067, 24.4946
-0.28, 0.07, 0.91, 0.34, 0.68, 1.65, 0.954673, 1.81673, 1.24233, 2.61967, 24.4946
-0.29, 0.04, 0.93, 0.84, 0.92, 0.37, 0.974987, 1.29958, 1.24367, 2.601, 21.5652
-0.28, 0.08, 0.91, 0.34, 1.01, 0.04, 0.955458, 1.06644, 1.244, 2.546, 24.4946
-0.27, 0.04, 0.92, 0.04, 0.32, 0.03, 0.959635, 0.323883, 1.244, 2.26667, 23.0739
-0.28, 0.06, 0.9, 0.86, 0.67, 0.56, 0.944458, 1.2256, 1.24467, 2.28567, 25.8419
-0.28, 0.06, 0.94, 3.07, 3.3, 0.21, 0.982649, 4.51209, 1.24533, 2.471, 19.9484
-0.33, 0.06, 0.99, 2.12, 6.1, 0.79, 1.04528, 6.50604, 1.25, 2.638, 8.10961
-0.21, 0.24, 0.28, 24.95, 149.86, 1.56, 0.424382, 151.931, 1.232, 8.42167, 73.7398
0.21, 0.1, 0.18, 47.36, 0.44, 8.42, 0.294109, 48.1047, 1.20633, 10.1803, 79.6302
-0.9, 0.12, 0.95, 50.32, 35.77, 1.34, 1.31412, 61.7527, 1.23133, 12.9973, 18.1949
-0.18, 0.43, 0.08, 9.61, 161.73, 1.07, 0.472969, 162.019, 1.21367, 18.6743, 85.4114
0.13, 0.05, 0.59, 1.5, 0.36, 9.33, 0.606218, 9.45666, 1.19767, 18.9637, 53.843
-0.06, 0.1, 0.91, 2.86, 5.07, 6.11, 0.917442, 8.43899, 1.192, 19.2957, 24.4946
-0.2, 0.05, 0.01, 0.5, 8.29, 18.16, 0.206398, 19.969, 1.16033, 20.1537, 89.427
-0.19, 0.11, 0.91, 0.31, 7.54, 17.36, 0.936109, 18.9293, 1.15933, 20.9683, 24.4946
-0.18, 0.13, 0.94, 0.61, 9.22, 26.66, 0.965867, 28.2159, 1.15933, 22.0547, 19.9484
-0.35, 0.13, 0.96, 0, 0.58, 30.09, 1.03005, 30.0956, 1.16567, 23.0307, 16.2602
-0.24, 0.03, 0.92, 0.63, 3.3, 25.91, 0.951262, 26.1269, 1.163, 23.9747, 23.0739
-0.28, 0.1, 0.9, 0.56, 8.25, 5.7, 0.94784, 10.0432, 1.16567, 24.384, 25.8419
-0.28, 0.04, 0.98, 0.5, 0.6, 19.75, 1.02, 19.7654, 1.16633, 25.0377, 11.4783
-0.27, 0.02, 0.91, 1.87, 0.5, 21.1, 0.949421, 21.1886, 1.165, 25.7513, 24.4946
0.05, 0.93, 0.09, 0.14, 1.83, 0, 0.935682, 1.83535, 1.15933, 25.7183, 84.8364
-0.27, 0.05, 0.92, 0.73, 0.65, 1.58, 0.960104, 1.8579, 1.15933, 25.6987, 23.0739
-0.27, 0.06, 0.91, 0.64, 0.48, 2.43, 0.951105, 2.5583, 1.16067, 25.702, 24.4946
-0.26, 0.04, 0.9, 0.95, 0.3, 2.2, 0.937657, 2.41506, 1.16, 25.6487, 25.8419
-0.26, 0.06, 0.9, 0.49, 0, 4.56, 0.938723, 4.58625, 1.15733, 25.78, 25.8419
-0.3, 0.06, 0.94, 0.37, 0.14, 0.6, 0.988534, 0.718679, 1.15833, 25.761, 19.9484
-0.28, 0.06, 0.93, 0.15, 0.27, 1.26, 0.973088, 1.2973, 1.15933, 25.787, 21.5652
-0.27, 0.07, 0.9, 0.9, 0, 0, 0.942231, 0.9, 1.15967, 25.7497, 25.8419
-0.22, 0.09, 0.97, 0.22, 0.3, 0.2, 0.998699, 0.422374, 1.161, 25.71, 14.0699
