@relation exp_4th_11

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.23, 0.61, 0.78, -0.2, 0.79, 1.04, 1.01656, 1.32125, 1.631, 1.95767, 38.7394
0.23, 0.61, 0.78, 0.23, 0.25, 0.65, 1.01656, 0.733417, 1.63067, 1.913, 38.7394
0.23, 0.61, 0.78, 0.14, 1.52, 0.66, 1.01656, 1.66301, 1.63067, 1.936, 38.7394
0.23, 0.61, 0.78, 0.27, 1.48, 0.62, 1.01656, 1.62718, 1.63033, 1.91667, 38.7394
0.23, 0.61, 0.77, -0.08, 1.33, 0.76, 1.00891, 1.53392, 1.63033, 1.937, 39.6461
0.23, 0.61, 0.78, 0.4, 0.72, 0.86, 1.01656, 1.1908, 1.631, 1.96933, 38.7394
0.23, 0.61, 0.78, 0.35, 1.49, 0.57, 1.01656, 1.63325, 1.63067, 1.92267, 38.7394
0.22, 0.61, 0.78, -0.02, 0.74, 0.55, 1.01435, 0.922226, 1.63067, 1.887, 38.7394
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63233, 1.863, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.634, 1.83433, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.634, 1.89867, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.63367, 1.92467, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.63367, 1.91233, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.633, 1.91967, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.63267, 1.869, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.63267, 1.838, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.633, 1.831, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.63367, 1.81967, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63333, 1.802, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.633, 1.81167, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.633, 1.819, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.63333, 1.85133, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63333, 1.86667, 39.6461
0.23, 0.62, 0.77, 0.67, 2, 0.53, 1.01499, 2.17481, 1.63233, 1.885, 39.6461
0.22, 0.61, 0.78, 0.28, 1.19, 0.36, 1.01435, 1.2744, 1.63133, 1.90267, 38.7394
0.22, 0.62, 0.77, 0.44, 1.53, 0.42, 1.01277, 1.64648, 1.631, 1.894, 39.6461
0.23, 0.62, 0.78, 0.18, 0.08, 0.78, 1.02259, 0.804487, 1.63133, 1.87733, 38.7394
0.23, 0.61, 0.78, 0.01, 2, 0.63, 1.01656, 2.0969, 1.63133, 1.93, 38.7394
0.23, 0.62, 0.77, 0.31, 1.4, 0.54, 1.01499, 1.53222, 1.63167, 1.93833, 39.6461
0.23, 0.61, 0.78, -0.06, 1.2, 1.11, 1.01656, 1.63576, 1.63133, 1.94567, 38.7394
0.22, 0.62, 0.78, 0.53, 1.68, 0.69, 1.02039, 1.89193, 1.63133, 1.97467, 38.7394
0.22, 0.61, 0.78, 0.27, 1.31, 0.48, 1.01435, 1.42106, 1.631, 2.00567, 38.7394
0.23, 0.61, 0.78, 0.2, 0.79, 0.44, 1.01656, 0.926121, 1.631, 1.976, 38.7394
0.22, 0.62, 0.77, 0.54, 1.68, 0.58, 1.01277, 1.85753, 1.63067, 1.99033, 39.6461
0.22, 0.62, 0.78, 0.21, 1.84, 0.75, 1.02039, 1.99805, 1.631, 2.01133, 38.7394
0.22, 0.61, 0.78, 0.27, 1.13, 0.85, 1.01435, 1.43955, 1.63067, 2.02033, 38.7394
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63167, 1.984, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63333, 1.99567, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.63333, 2.06, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.633, 2.086, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.633, 2.07367, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63233, 2.081, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.632, 2.03033, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.632, 1.99933, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.63233, 1.99233, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.633, 1.981, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63267, 1.96333, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63233, 1.973, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63233, 1.98033, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.63267, 2.01267, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63267, 2.028, 39.6461
0.22, 0.61, 0.78, 0.45, 2.2, 0.76, 1.01435, 2.37068, 1.63133, 2.05333, 38.7394
0.22, 0.62, 0.78, 0.2, 1.13, 0.65, 1.02039, 1.31886, 1.63067, 2.076, 38.7394
0.22, 0.62, 0.77, 0.17, 1.14, 0.56, 1.01277, 1.28144, 1.63033, 2.03167, 39.6461
0.23, 0.61, 0.76, 0.61, 1.21, 0.67, 1.0013, 1.51165, 1.63, 2.05367, 40.5358
0.22, 0.62, 0.78, 0.19, 0.61, 0.93, 1.02039, 1.12832, 1.63033, 2.03167, 38.7394
0.22, 0.62, 0.77, -0.12, 1.04, 0.32, 1.01277, 1.09471, 1.62967, 2.04633, 39.6461
0.22, 0.62, 0.77, 0.6, 1.88, 0.69, 1.01277, 2.09057, 1.62933, 2.064, 39.6461
0.22, 0.62, 0.77, 0.23, 1.91, 0.3, 1.01277, 1.94705, 1.629, 2.07033, 39.6461
0.22, 0.62, 0.78, 0.25, 1.67, 0.92, 1.02039, 1.92297, 1.629, 2.086, 38.7394
0.22, 0.62, 0.77, 0.06, 1.31, 0.59, 1.01277, 1.43798, 1.62867, 2.05467, 39.6461
0.22, 0.62, 0.78, -0.24, 2.04, 0.47, 1.02039, 2.10715, 1.629, 2.07767, 38.7394
0.22, 0.62, 0.78, 0.39, 0.89, 0.4, 1.02039, 1.05081, 1.629, 2.086, 38.7394
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63033, 2.03667, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63167, 1.99867, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.633, 2.032, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.633, 2.06933, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.63267, 2.11, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.632, 2.09033, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.63167, 2.05433, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.631, 2.016, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.63167, 1.96567, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.632, 1.96667, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63233, 1.92967, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.632, 1.94733, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63167, 1.929, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.632, 1.99667, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.632, 1.984, 39.6461
0.26, 0.62, 0.77, 0.33, 0.7, 0.64, 1.0222, 1.00424, 1.63233, 2.01167, 39.6461
0.22, 0.62, 0.78, 0.03, 1.02, 0.43, 1.02039, 1.10734, 1.63133, 1.97267, 38.7394
0.22, 0.62, 0.78, 0.28, 1.62, 0.31, 1.02039, 1.67299, 1.63067, 2.003, 38.7394
0.22, 0.62, 0.78, 0.14, 0.6, 0.79, 1.02039, 1.00185, 1.631, 1.94033, 38.7394
0.22, 0.62, 0.78, 0.34, 1.12, 0.76, 1.02039, 1.39556, 1.631, 1.94833, 38.7394
0.22, 0.62, 0.78, 0.31, 0.95, 0.56, 1.02039, 1.14551, 1.63133, 1.94667, 38.7394
0.22, 0.62, 0.78, 0.68, 1.52, 0.56, 1.02039, 1.75682, 1.632, 1.95567, 38.7394
0.22, 0.62, 0.78, 1.09, 1.79, 0.36, 1.02039, 2.12645, 1.632, 2.006, 38.7394
0.22, 0.62, 0.77, 1.02, 1.56, 1.18, 1.01277, 2.20599, 1.632, 2.082, 39.6461
0.22, 0.62, 0.77, 0.1, 0.97, 0.85, 1.01277, 1.2936, 1.632, 2.04033, 39.6461
0.22, 0.62, 0.77, 0.44, 1.17, 0.78, 1.01277, 1.4734, 1.632, 2.03867, 39.6461
0.22, 0.62, 0.77, -0.2, 0.95, 0.29, 1.01277, 1.01321, 1.63167, 1.992, 39.6461
0.22, 0.62, 0.79, 0.38, 0.79, 0.41, 1.02806, 0.967781, 1.63233, 1.97933, 37.8145
0.22, 0.62, 0.78, -0.06, 0.83, 0.82, 1.02039, 1.16829, 1.63233, 1.94467, 38.7394
0.21, 0.61, 0.77, -0.11, 1.15, 0.22, 1.00454, 1.17601, 1.63133, 1.938, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63133, 1.938, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63133, 1.938, 38.7394
0, 0, 0, 0, 0, 0, 0, 0, 1.57633, 1.82967, 90

