@relation exp_4th_05

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
1.2, -0.19, 0.55, 136.85, -121.6, 6.92, 1.33364, 183.2, 1.703, 336.322, 56.633
0.92, 0.03, 0.89, 146.11, 94.67, 33.34, 1.28039, 177.263, 1.743, 333.2, 27.1268
0.56, 0.16, 0.55, -69.2, 191.91, 51.48, 0.801062, 210.4, 1.66067, 329.704, 56.633
-0.21, 0.13, 1.42, -137.07, 124.64, 11.45, 1.44132, 185.619, 1.71233, 332.304, 65.1654
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.64267, 334.154, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.70867, 341.312, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.70467, 335.619, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.698, 328.275, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.67933, 321.21, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.66633, 321.299, 81.9522
0.07, -0.5, 0.99, -20.2, -18.48, 61.29, 1.11131, 67.1269, 1.565, 309.357, 8.10961
-0.25, -0.68, 0.93, 25.25, 21.11, 39.82, 1.1789, 51.6607, 1.53667, 309.027, 21.5652
-0.11, -0.31, 1.06, 0.96, -52.46, 56.91, 1.10986, 77.4062, 1.55533, 297.089, 86.5602
-0.31, 0.08, 0.93, -49.58, -71.53, 86.83, 0.983565, 122.94, 1.569, 290.862, 21.5652
0.16, -0.11, 0.95, 4.18, -184.04, 109.04, 0.969639, 213.958, 1.55, 282.184, 18.1949
1.01, -0.24, 0.69, 67.28, -250, 42.73, 1.24652, 262.398, 1.54333, 280.331, 46.3699
1.29, 0.14, 0.48, 106.31, 106.7, 69.12, 1.38351, 165.724, 1.59667, 282.583, 61.3146
0.72, -0, 0.57, 102.4, 202.87, 77.58, 0.918314, 240.126, 1.61833, 283.085, 55.2498
-0.32, 0.2, 0.92, -72.93, 113.09, 58.78, 0.994384, 146.844, 1.54167, 277.329, 23.0739
-0.09, 0.13, 0.94, -63.32, 75.89, 45.61, 0.953205, 108.853, 1.57333, 276.985, 19.9484
-0.27, -0.23, 0.86, -70.63, 38.98, 74.69, 0.930269, 109.939, 1.52767, 272.718, 30.6834
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.49033, 278.22, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.604, 279.938, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.52333, 274.895, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.57267, 275.423, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.607, 269.52, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.56633, 272.489, 81.9522
-0.2, -0.54, 0.89, 71.2, -49.22, 28.89, 1.06005, 91.2506, 1.52133, 267.873, 27.1268
0.03, -0.2, 1.36, 42.41, -85.75, 23.46, 1.37495, 98.4989, 1.533, 264.05, 68.8998
0.12, 0.15, 0.9, -23.61, -81.54, 104.55, 0.920272, 134.673, 1.552, 259.973, 25.8419
0.66, -0.06, 0.58, 9.99, -109.36, 104.05, 0.880682, 151.281, 1.53067, 258.574, 54.5495
0.84, -0.21, 0.62, 97.44, 114.72, 67.12, 1.06494, 164.804, 1.525, 258.746, 51.6839
0.33, 0.04, 0.95, -15.56, 186.48, 120.38, 1.00648, 222.504, 1.52667, 259.074, 18.1949
-0.32, 0.21, 0.87, -56.59, 65.85, 118.85, 0.950474, 147.187, 1.51467, 258.012, 29.5414
-0.18, 0.05, 0.33, -55.31, 79.08, 77.19, 0.37921, 123.576, 1.512, 252.805, 70.7312
-0.13, -0.2, 0.9, 3.37, -99.49, 11.19, 0.931075, 100.174, 1.42833, 242.691, 25.8419
0.2, -0.61, 1.09, 160.47, -58.77, -50.86, 1.26499, 178.301, 1.48467, 245.189, 84.8364
0.03, -0.15, 1.02, 68.25, -76.62, -68.09, 1.03141, 123.146, 1.43367, 241.878, 88.854
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.39633, 247.38, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.51, 249.097, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.465, 252.27, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.494, 259.807, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.50333, 262.887, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.47033, 268.154, 81.9522
0.45, 0.2, 0.58, -54.02, -122.43, 107.32, 0.760855, 171.537, 1.47067, 267.704, 54.5495
1.06, -0.35, 0.61, 96.15, -13.81, 2.17, 1.27208, 97.1609, 1.47333, 259.442, 52.4105
0.62, 0.28, 0.91, 88.29, 144.81, 90.01, 1.13618, 192.007, 1.47, 260.808, 24.4946
-0.38, -0.03, 1.6, -68.61, 64.26, 133.26, 1.64478, 163.079, 1.494, 256.917, 53.1301
-0.18, 0.35, 0.35, -47.55, 82.41, 49.9, 0.526688, 107.436, 1.47533, 254.752, 69.5127
0.03, 0.02, 0.22, -64.88, 88.91, 24.19, 0.222935, 112.692, 1.44567, 254.524, 77.291
-0.29, -0.75, 1.33, 221.29, -96.95, -8.16, 1.55419, 241.734, 1.47933, 259.261, 70.7312
-0.14, 0.01, 1.84, 60.92, -202.29, -53.67, 1.84535, 217.975, 1.52433, 257.564, 32.8599
0.47, 0.54, 0.27, -36.37, -198.3, 57.98, 0.765114, 209.779, 1.44233, 253.404, 74.3357
0.55, 0.43, -0.26, -35.98, 40.55, 98.43, 0.744983, 112.371, 1.47667, 252.731, 74.9299
0.72, 0.05, 1.87, 145.23, 13.62, -68.09, 2.00445, 160.977, 1.47367, 249.885, 29.5414
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.43633, 255.387, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.55, 257.105, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.50267, 258.633, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.54067, 263.989, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.56033, 263.756, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.528, 268.508, 81.9522
-0.37, -0.14, 2, 13.38, 58.53, -9.04, 2.03875, 60.7166, 1.556, 261.897, 0
-0.02, 0.19, 0.63, -60.05, 74.12, 27.08, 0.658331, 99.162, 1.54, 256.524, 50.9499
0.1, -0.11, 0.07, -25.85, 86.66, 11.9, 0.164317, 91.2129, 1.50267, 252.628, 85.986
-0.29, -0.24, 1.31, 182.24, 9.31, -70.21, 1.36301, 195.519, 1.54533, 254.301, 71.9408
-0.19, 0.35, 1.36, 22.26, -250, -7.36, 1.41711, 251.097, 1.56767, 259.82, 68.8998
0.4, 0.37, -0.14, -16.49, -83.42, 63.32, 0.562583, 106.02, 1.53467, 256.258, 81.9522
0.74, 0.07, 0.38, 19.51, 12.48, -3.16, 0.834805, 23.3747, 1.53433, 250.331, 67.6663
1.03, 0.18, 1.26, -9.44, 103.87, -43.89, 1.63735, 113.157, 1.59533, 243.311, 74.9299
0.41, 0.24, 0.48, -97.72, 85.46, -21.3, 0.675352, 131.553, 1.50833, 236.212, 61.3146
0.04, 0, -0.12, -62.16, 190.74, -4.81, 0.126491, 200.671, 1.50667, 238.297, 83.1079
-0.3, -0.44, 1.6, 119.96, 71.3, -13.77, 1.6863, 140.227, 1.49367, 234.721, 53.1301
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.45633, 240.223, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.57, 241.941, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.536, 238.987, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.55967, 245.659, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.558, 241.646, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.502, 244.973, 81.9522
0.17, 0.47, -0.08, -33.51, -202.75, 79.28, 0.506162, 220.263, 1.49667, 249.496, 85.4114
0.78, -0.01, 0.58, -12.13, -70.14, 54.66, 0.97206, 89.7467, 1.53333, 248.128, 54.5495
1.68, 0.19, 0.91, 16.86, 19.77, -67.09, 1.92005, 71.9457, 1.547, 240.705, 24.4946
0.73, 0.27, 0.28, -119.93, 160.12, -16.94, 0.827164, 200.77, 1.52333, 240.042, 73.7398
-0.07, 0.02, -0.19, -98.45, 249.99, -4.59, 0.20347, 268.716, 1.49, 242.055, 79.0472
-0.85, -0.48, 2, 149.5, 52.47, -16.06, 2.22551, 159.252, 1.55967, 243.49, 0
-0.43, -0, 1.15, -25.51, -142.51, -80.96, 1.22776, 165.875, 1.52433, 244.225, 81.3731
0.04, 0.1, -0.03, 10.41, -139.21, 36.94, 0.111803, 144.403, 1.50867, 238.184, 88.2809
0.84, -0.16, 1.27, 98.48, -226.13, 15.04, 1.53105, 247.102, 1.45967, 235.59, 74.3357
1.1, 0.64, 0.98, -88.41, 104.56, 11.41, 1.60624, 137.402, 1.54333, 235.898, 11.4783
0.35, 0.21, 0.4, -106.71, 167.69, -4.28, 0.571489, 198.81, 1.48433, 234.777, 66.4218
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.447, 240.279, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.56067, 241.997, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.484, 245.803, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.547, 250.838, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.59633, 253.449, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.546, 256.922, 81.9522
-0.79, -0.72, 1.49, 244.54, 41.42, -24.07, 1.83374, 249.188, 1.58267, 257.935, 60.6594
-0.39, 0.14, 0.65, -7.61, -225.88, 13.81, 0.770844, 226.43, 1.59167, 260.738, 49.4584
0.24, 0.12, -0.21, 30.63, -125.31, 67.38, 0.340735, 145.536, 1.571, 267.01, 77.8776
1.01, -0.04, 2, 200.81, -160.28, 9.45, 2.24091, 257.106, 1.59033, 274.121, 0
0.47, 0.19, 1.79, -76.86, 77.48, 47.16, 1.8604, 118.889, 1.63433, 274.022, 37.8145
0.13, 0.12, 0.07, -76.67, 163.88, 29.11, 0.190263, 183.255, 1.63967, 274.42, 85.986
0.06, -0.27, 0.22, -82.51, 216.67, 25.69, 0.353412, 233.268, 1.58, 278.415, 77.291
-1.3, -0.31, 2, 9.2, 107.83, -96.37, 2.40543, 144.911, 1.679, 273.269, 0
-0.24, 0.21, 0.4, 8.47, -179.32, 22.19, 0.511566, 180.886, 1.58267, 266.353, 66.4218
0.46, 0.13, -0.21, 39.05, -170.15, 73.24, 0.522111, 189.315, 1.60233, 269.262, 77.8776
1.48, 0.66, 1.03, 26.15, -46.39, 16.37, 1.92013, 55.712, 1.617, 261.816, 88.2809
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.57967, 267.318, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.69333, 269.035, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.67633, 265.022, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.72167, 270.868, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.68767, 274.168, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.656, 276.467, 81.9522
0.07, -0.04, -0.34, -65.34, 238.2, 23.53, 0.349428, 248.117, 1.66167, 275.601, 70.1231
-0.61, -0.62, 2, 138.39, 57.18, -5.17, 2.18094, 149.827, 1.65833, 275.025, 0
-1.05, 0.36, 1.42, -42.47, -195.47, -31.23, 1.80236, 202.454, 1.7, 275.698, 65.1654
0.23, 0.07, -0.22, 35.58, -216.37, 62.77, 0.325883, 228.083, 1.71167, 279.97, 77.291
0.84, 0.11, 1.29, 107.3, -168.18, 21.61, 1.54331, 200.661, 1.71067, 278.551, 73.142
0.45, 0.33, 1.94, -106.99, 73.36, 59.76, 2.01866, 142.828, 1.71067, 279.742, 19.9484
0.31, 0.03, -0.1, -55.04, 180.44, 29.7, 0.327109, 190.971, 1.69333, 279.292, 84.2608
-0.02, -0.4, 1.06, -31.32, 249.97, 18.49, 1.13314, 252.602, 1.72133, 277.026, 86.5602
-1.73, 0.21, 2, -18.16, -3.49, -126.5, 2.65273, 127.844, 1.728, 268.048, 0
-0.11, 0.19, 0.04, 7.26, -244.16, 53.41, 0.223159, 250.039, 1.73233, 271.704, 87.7076
0.66, 0.11, -0.15, 35.25, -229.61, 48, 0.685711, 237.207, 1.672, 271.723, 81.3731
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.63467, 277.225, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.74833, 278.942, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.65533, 275.113, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.707, 277.28, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.74667, 276.593, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.656, 276.44, 81.9522
0.74, 0.04, 0.03, -74.01, 95.15, 15.31, 0.741687, 121.513, 1.60133, 275.872, 88.2809
0.12, -0.07, -0.37, -51.19, 249.99, -2.71, 0.395221, 255.192, 1.60933, 277.013, 68.2844
-0.88, -0.49, 2, 249.99, 152.08, 25.84, 2.23931, 293.753, 1.70333, 280.448, 0
-0.74, 0.4, 0.82, -55.08, -194.69, -26.02, 1.17473, 203.998, 1.64833, 282.528, 34.9152
0.27, 0.05, -0.13, -19.36, -189.06, 44.58, 0.303809, 195.207, 1.635, 283.962, 82.5304
1.11, -0.81, 2, 249.99, -250, -55.49, 2.42656, 357.874, 1.739, 293.063, 0
1.1, 0.11, 0.93, -131.1, 78.88, 54.95, 1.44465, 162.569, 1.70467, 298.93, 21.5652
0.17, 0.07, -0.35, -72.1, 249.99, -3.44, 0.395348, 260.202, 1.703, 297.522, 69.5127
-0.94, -0.38, 2, 154.56, 148.75, -22.41, 2.24232, 215.679, 1.689, 294.464, 0
-0.76, 0.22, 0.96, -67.39, -152.76, -86.32, 1.24403, 187.958, 1.74667, 298.174, 16.2602
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.677, 300.024, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.743, 307.182, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.739, 301.489, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.815, 300.996, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.766, 301.063, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.68267, 304.288, 81.9522
0.72, -0.71, 2, 209.43, -250, 35.58, 2.24109, 328.065, 1.77967, 310.298, 0
0.85, 0.29, 1.13, -160.7, 174.51, 11.73, 1.44343, 237.52, 1.78067, 311.96, 82.5304
0.08, -0.01, -0.39, -13.95, 249.99, 32.84, 0.398246, 252.523, 1.706, 313.849, 67.0455
-0.38, -0.46, 2, 97.92, 126.71, -14.78, 2.0871, 160.817, 1.786, 312.99, 0
-1.02, 0.52, 1.56, -57.56, -211.56, -73.92, 1.93505, 231.376, 1.84, 314.432, 55.9442
0.03, 0.1, -0.2, -17.53, -189.39, 30.03, 0.22561, 192.556, 1.71967, 317.392, 78.463
1.02, -0.25, 1.86, 42.25, -247.31, 3.8, 2.136, 250.922, 1.81267, 317.009, 30.6834
1.12, 0.48, 0.29, -128.16, 136.7, 40.44, 1.25256, 191.696, 1.845, 316.757, 73.142
0.2, 0.1, -0.26, -78.54, 249.99, 28.59, 0.342929, 263.592, 1.84233, 316.402, 74.9299
-0.23, -0.43, 2, 27.11, 249.99, 9.64, 2.05859, 251.64, 1.80633, 312.044, 0
-1.22, 0.3, 2, -74.14, -108.07, -115.04, 2.36186, 174.385, 1.91667, 315.448, 0
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.847, 317.297, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.913, 324.455, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.909, 318.762, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.973, 323.023, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 2.013, 319.651, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.91167, 317.585, 81.9522
0.69, 0.03, -0.15, -2.07, -201.36, 31.07, 0.706753, 203.753, 1.87533, 316.209, 81.3731
1.24, 1.16, 0.48, -57.29, 11.25, 10.62, 1.76454, 59.3422, 1.95633, 310.414, 61.3146
0.54, 0.11, 0.08, -94.05, 199.83, 36.42, 0.556866, 223.839, 1.85, 302.908, 85.4114
0.02, -0.25, -0.11, -75.59, 249.99, 14.07, 0.273861, 261.547, 1.79133, 305.399, 83.6847
-1.17, -0.4, 2, 111.37, 183.42, -111.82, 2.35136, 241.971, 1.89067, 308.102, 0
-0.38, 0.32, 0.27, -44.34, -208.07, -16.72, 0.56542, 213.398, 1.81233, 306.215, 74.3357
0.4, 0.04, -0.16, -20.8, -217.8, 47.42, 0.432666, 223.871, 1.76767, 305.534, 80.7931
1.16, 0.43, 2, 249.99, -246.42, -80.47, 2.3517, 360.129, 1.866, 312.504, 0
0.79, 0.23, 0.43, -135.86, 125.13, 17.27, 0.928386, 185.509, 1.78967, 307.863, 64.5324
0.1, -0.1, -0.26, -70.3, 249.99, -12.31, 0.295973, 259.978, 1.798, 312.445, 74.9299
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.72833, 314.294, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.79433, 321.452, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.79033, 315.759, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.767, 309.669, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.75, 304.862, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.745, 307.167, 81.9522
-0.55, -0.88, 2, 218.86, 101.96, -2.9, 2.2532, 241.462, 1.76467, 309.978, 0
-0.59, 0.44, 0.61, -106.86, -142.18, -109.28, 0.955929, 208.749, 1.716, 310.487, 52.4105
0.16, 0.02, -0.18, -90.4, -136.74, 26.41, 0.241661, 166.035, 1.717, 311.04, 79.6302
0.85, -0.68, 1.02, 249.99, -250, -52.93, 1.49174, 357.486, 1.69767, 319.692, 88.854
1.38, 0.18, 0.25, -214.19, 127.29, 64.58, 1.41397, 257.392, 1.695, 323.051, 75.5225
0.34, -0.05, -0.05, -114.56, 212.78, -25.22, 0.347275, 242.972, 1.691, 322.899, 87.134
-0.13, -0.8, 1.26, 249.99, 249.99, -104.33, 1.49817, 368.612, 1.67533, 333.485, 74.9299
-1.11, 0.5, 0.31, -197.95, -56.34, -91.85, 1.25626, 225.377, 1.622, 335.114, 71.9408
0.06, -0.13, 0.24, -98.29, -89.69, 113.27, 0.279464, 174.744, 1.615, 332.897, 76.1135
0.59, -0.64, 0.49, 249.99, -206.07, -26.02, 0.998899, 325.018, 1.54767, 335.05, 60.6594
1.13, 0.31, 0.19, -202.81, 126.15, 68.16, 1.18706, 248.378, 1.595, 341.783, 79.0472
0.1, -0.02, -0.29, -103.49, 237.56, 36.94, 0.307409, 261.743, 1.51767, 343.972, 73.142
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.48033, 349.474, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.594, 351.192, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.572, 349.88, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.567, 357.651, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.60133, 353.399, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.59967, 354.275, 81.9522
-1.11, 0.46, 1.41, -70, -101.47, -134.36, 1.85251, 182.342, 1.58, 350.916, 65.7952
-0.09, 0.11, -0.08, -52.83, -166.94, 84.69, 0.163095, 194.505, 1.557, 352.094, 85.4114
1.14, -0.85, 2, 249.99, -250, -9.83, 2.454, 353.683, 1.67, 359.554, 0
1.34, 0.23, 0.53, -148.45, 92.03, 97.41, 1.45925, 199.989, 1.62033, 351.587, 57.9945
0.24, 0.07, -0.41, -78.14, 249.99, 39.21, 0.480208, 264.836, 1.596, 354.557, 65.7952
-0.18, -0.42, 2, 2.62, 249.99, 15.11, 2.05154, 250.46, 1.66733, 352.394, 0
-1.32, 0.23, 2, -70.32, 39.12, -171.07, 2.40734, 189.051, 1.76433, 349.485, 0
-0.21, 0.22, 0.08, -56.98, -182.05, 34.72, 0.314484, 193.893, 1.65667, 344.694, 85.4114
0.97, -0.32, 1.8, 89.13, -250, 24.72, 2.06961, 266.562, 1.75267, 350.318, 36.8699
1.08, 0.93, -0.09, -57.5, 3.84, 81.96, 1.42808, 100.192, 1.73167, 344.684, 84.8364
0.35, 0.09, 0.18, -95.87, 231.27, 20.42, 0.403733, 251.185, 1.69367, 349.512, 79.6302
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.704, 349.573, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.71433, 352.698, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.66667, 347.259, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.74567, 349.218, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.71933, 337.545, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.67, 336.207, 81.9522
-0.55, -0.88, 2, 218.86, 101.96, -2.9, 2.2532, 241.462, 1.76967, 335.246, 0
0.57, -0.18, -0.02, -80.67, 249.99, 17.6, 0.59808, 263.272, 1.72233, 326.711, 88.854
-1.47, -0.1, 1.94, 2.17, 189.71, -104.21, 2.43608, 216.459, 1.77533, 325.043, 19.9484
-0.39, 0.28, 0.35, -50.9, -197.51, 13.3, 0.594138, 204.396, 1.795, 323.725, 69.5127
0.36, 0.02, -0.19, -30.13, -180.68, 56.48, 0.407554, 191.685, 1.75667, 316.565, 79.0472
1.16, -0.19, 1.67, 249.99, -250, -40.42, 2.0422, 355.849, 1.803, 321.341, 47.9329
0.51, 0.06, 0.64, -99.65, 98.53, 38.29, 0.820549, 145.274, 1.82967, 316.624, 50.2082
0.03, -0.07, -0.27, -71.69, 249.99, 19.51, 0.280535, 260.797, 1.82067, 315.738, 74.3357
-0.66, -0.73, 1.23, 249.99, 115.55, 9.22, 1.57525, 275.557, 1.78333, 314.314, 76.7029
-0.78, 0.43, 0.63, -63.82, -186.02, -54.04, 1.09096, 203.953, 1.83767, 317.938, 50.9499
0.16, 0.11, -0.1, -16.64, -198.82, 49.93, 0.218403, 205.668, 1.759, 316.375, 84.2608
1.12, -0.64, 2, 249.99, -250, -21.51, 2.37992, 354.2, 1.82567, 327, 0
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.836, 327.062, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.86133, 330.783, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.859, 327.139, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.817, 320.555, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.80567, 316.05, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.79267, 316.003, 81.9522
0, 0, 0, 0, 0, 0, 0, 0, 1.706, 307.079, 90

