@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
470, -220, 720, 887.525, 1496.67,  Sit
460, -230, 720, 884.816, 1501.67,  Sit
200, -190, 830, 874.643, 1491.67,  Sit
260, -350, 960, 1054.37, 1501.67,  Sit
280, -270, 990, 1063.67, 1514.44,  Sit
340, -190, 870, 953.205, 1498.33,  Sit
270, -220, 890, 955.72, 1499.44,  Sit
250, -230, 870, 933.97, 1487.22,  Sit
260, -240, 970, 1032.52, 1488.33,  Sit
290, -160, 850, 912.25, 1472.78,  Sit
300, -340, 930, 1034.65, 1465.56,  Sit
290, -240, 790, 875.1, 1458.89,  Sit
270, -200, 930, 988.838, 1452.78,  Sit
240, -210, 940, 992.623, 1441.11,  Sit
310, -220, 780, 867.698, 1445.56,  Sit
290, -420, 980, 1104.94, 1445.56,  Sit
280, -210, 870, 937.763, 1433.89,  Sit
470, -300, 870, 1033.34, 1429.44,  Sit
410, -280, 1050, 1161.46, 1447.78,  Sit
520, -270, 810, 999.7, 1458.33,  Sit
360, -130, 830, 914.002, 1463.89,  Sit
500, -160, 950, 1085.4, 1466.11,  Sit
410, -200, 920, 1026.89, 1465.56,  Sit
470, -230, 880, 1023.82, 1475.56,  Sit
450, -180, 760, 901.388, 1476.11,  Sit
550, -170, 870, 1043.22, 1489.44,  Sit
540, -240, 780, 978.57, 1494.44,  Sit
500, -180, 910, 1053.8, 1510.56,  Sit
400, -210, 830, 944.987, 1503.33,  Sit
460, -230, 920, 1053.99, 1519.44,  Sit
200, -190, 830, 874.643, 1509.44,  Sit
260, -350, 960, 1054.37, 1519.44,  Sit
280, -270, 990, 1063.67, 1532.22,  Sit
340, -190, 870, 953.205, 1516.11,  Sit
270, -220, 890, 955.72, 1517.22,  Sit
250, -230, 870, 933.97, 1501.11,  Sit
260, -240, 970, 1032.52, 1486.11,  Sit
290, -160, 850, 912.25, 1469.44,  Sit
300, -340, 930, 1034.65, 1483.33,  Sit
200, -170, 1060, 1092.02, 1473.33,  Sit
540, -230, 930, 1099.73, 1482.78,  Sit
530, -160, 720, 908.24, 1473.33,  Sit
410, -330, 900, 1042.59, 1487.22,  Sit
390, -290, 830, 961.821, 1482.78,  Sit
390, -260, 870, 988.231, 1480.56,  Sit
270, -370, 940, 1045.66, 1480,  Sit
340, -30, 650, 734.166, 1456.67,  Sit
580, -260, 780, 1006.18, 1457.22,  Sit
270, -260, 910, 984.175, 1469.44,  Sit
340, -410, 870, 1020.1, 1472.22,  Sit
210, -360, 720, 831.925, 1458.33,  Sit
200, -190, 830, 874.643, 1448.33,  Sit
260, -350, 960, 1054.37, 1458.89,  Sit
280, -270, 990, 1063.67, 1469.44,  Sit
340, -190, 870, 953.205, 1465.56,  Sit
270, -220, 890, 955.72, 1470,  Sit
250, -230, 870, 933.97, 1457.78,  Sit
260, -240, 970, 1032.52, 1460,  Sit
290, -160, 850, 912.25, 1437.78,  Sit
300, -340, 930, 1034.65, 1446.67,  Sit
290, -240, 790, 875.1, 1428.89,  Sit
270, -200, 930, 988.838, 1422.78,  Sit
240, -210, 940, 992.623, 1415.56,  Sit
310, -220, 780, 867.698, 1400.56,  Sit
290, -420, 980, 1104.94, 1437.78,  Sit
280, -210, 870, 937.763, 1423.33,  Sit
260, -450, 890, 1030.63, 1432.22,  Sit
520, -170, 740, 920.272, 1421.67,  Sit
490, -410, 830, 1047.43, 1446.11,  Sit
400, -130, 670, 791.075, 1445,  Sit
140, -520, 1010, 1144.6, 1450.56,  Sit
230, -380, 770, 888.932, 1441.67,  Sit
190, -390, 960, 1053.47, 1449.44,  Sit
330, -210, 820, 908.515, 1448.33,  Sit
400, -240, 830, 952.103, 1455,  Sit
370, -310, 880, 1003.69, 1460,  Sit
390, -340, 970, 1099.36, 1482.22,  Sit
200, -190, 830, 874.643, 1462.78,  Sit
260, -350, 960, 1054.37, 1476.67,  Sit
280, -270, 990, 1063.67, 1484.44,  Sit
340, -190, 870, 953.205, 1485,  Sit
270, -220, 890, 955.72, 1488.89,  Sit
250, -230, 870, 933.97, 1470,  Sit
260, -240, 970, 1032.52, 1476.11,  Sit
290, -160, 850, 912.25, 1459.44,  Sit
300, -340, 930, 1034.65, 1467.22,  Sit
290, -240, 790, 875.1, 1444.44,  Sit
270, -200, 930, 988.838, 1455.56,  Sit
240, -210, 940, 992.623, 1440,  Sit
310, -220, 780, 867.698, 1436.11,  Sit
290, -420, 980, 1104.94, 1444.44,  Sit
280, -210, 870, 937.763, 1444.44,  Sit
260, -350, 1020, 1109.28, 1453.33,  Sit
230, -80, 1140, 1165.72, 1447.22,  Sit
90, 250, 1140, 1170.56, 1435,  Sit
390, 130, 880, 971.288, 1445,  Sit
230, 70, 310, 392.301, 1391.67,  Sit
-60, 0, 1380, 1381.3, 1386.11,  Sit
10, -150, 1010, 1021.13, 1373.33,  Sit
470, -70, 960, 1071.17, 1380,  Sit
420, 100, 880, 980.204, 1382.78,  Sit
830, -170, 1130, 1412.34, 1419.44,  Sit
30, -530, 680, 862.67, 1416.11,  Sit
200, -190, 830, 874.643, 1396.67,  Sit
260, -350, 960, 1054.37, 1410.56,  Sit
280, -270, 990, 1063.67, 1418.33,  Sit
340, -190, 870, 953.205, 1418.89,  Sit
270, -220, 890, 955.72, 1422.78,  Sit
250, -230, 870, 933.97, 1403.89,  Sit
260, -240, 970, 1032.52, 1410,  Sit
