@relation Learn_02

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	state	{ unknown, idle, walk, active }

@data
9994.24, 11468.8, 8355.84, 17356.2, 8.67685e+08, idle
9994.24, 11141.1, 8519.68, 17221.9, 8.68759e+08, idle
9994.24, 11141.1, 8192, 17062.2, 8.6982e+08, idle
10158.1, 11468.8, 8355.84, 17451.1, 8.72512e+08, idle
9830.4, 11141.1, 8519.68, 17127.4, 8.70888e+08, idle
9994.24, 11305, 8355.84, 17248.4, 8.70347e+08, idle
9830.4, 11305, 8683.52, 17316, 8.70347e+08, idle
9994.24, 11141.1, 8683.52, 17303.6, 8.73024e+08, idle
9830.4, 11305, 8847.36, 17398.7, 8.74109e+08, idle
9830.4, 11468.8, 8683.52, 17423.4, 8.76801e+08, idle
9666.56, 11468.8, 9011.2, 17497.9, 8.78434e+08, idle
10321.9, 11632.6, 8683.52, 17811.9, 8.82801e+08, idle
12615.7, 8683.52, 7700.48, 17142.2, 8.82801e+08, idle
12615.7, 8683.52, 7700.48, 17142.2, 8.81739e+08, idle
12615.7, 8847.36, 7700.48, 17225.8, 8.80133e+08, idle
12779.5, 8847.36, 7536.64, 17274.1, 8.796e+08, idle
13271, 9011.2, 7372.8, 17654.5, 8.79059e+08, idle
12451.8, 8519.68, 7208.96, 16721.3, 8.75395e+08, idle
13271, 9338.88, 7700.48, 17962, 8.77037e+08, idle
12779.5, 9175.04, 7536.64, 17444.2, 8.76498e+08, idle
12779.5, 8847.36, 7208.96, 17133.6, 8.7491e+08, idle
12615.7, 9011.2, 7864.32, 17384, 8.73286e+08, idle
12943.4, 8683.52, 7700.48, 17384.8, 8.72751e+08, idle
12779.5, 8683.52, 7700.48, 17263.2, 8.71145e+08, idle
13107.2, 8683.52, 7700.48, 17507.1, 8.70065e+08, idle
9502.72, 11305, 8519.68, 17049.6, 8.6845e+08, idle
10158.1, 11468.8, 8028.16, 17296.6, 8.67364e+08, idle
9994.24, 11305, 8028.16, 17092.1, 8.65205e+08, idle
9830.4, 11796.5, 8192, 17404.1, 8.64113e+08, idle
9830.4, 11141.1, 8355.84, 17046.4, 8.59747e+08, idle
9994.24, 11468.8, 8355.84, 17356.2, 8.62423e+08, idle
9994.24, 11141.1, 8519.68, 17221.9, 8.64559e+08, idle
9994.24, 11141.1, 8192, 17062.2, 8.65091e+08, idle
10158.1, 11468.8, 8355.84, 17451.1, 8.67783e+08, idle
9830.4, 11141.1, 8519.68, 17127.4, 8.67245e+08, idle
9994.24, 11305, 8355.84, 17248.4, 8.71983e+08, idle
9830.4, 11305, 8683.52, 17316, 8.70341e+08, idle
9994.24, 11141.1, 8683.52, 17303.6, 8.71421e+08, idle
9830.4, 11305, 8847.36, 17398.7, 8.75168e+08, idle
9830.4, 11468.8, 8683.52, 17423.4, 8.76792e+08, idle
9666.56, 11468.8, 9011.2, 17497.9, 8.79499e+08, idle
10321.9, 11632.6, 8683.52, 17811.9, 8.84398e+08, idle
12943.4, 9011.2, 7536.64, 17479.5, 8.84398e+08, idle
12779.5, 8847.36, 7372.8, 17203.2, 8.83336e+08, idle
12943.4, 9011.2, 7536.64, 17479.5, 8.82798e+08, idle
12943.4, 8683.52, 7536.64, 17312.9, 8.82265e+08, idle
12779.5, 8847.36, 7536.64, 17274.1, 8.80118e+08, idle
12779.5, 9011.2, 7536.64, 17358.5, 8.80118e+08, idle
12779.5, 9175.04, 7536.64, 17444.2, 8.79038e+08, idle
12779.5, 9011.2, 7372.8, 17288, 8.77432e+08, idle
12779.5, 8683.52, 7700.48, 17263.2, 8.769e+08, idle
12779.5, 8847.36, 7372.8, 17203.2, 8.73678e+08, idle
12943.4, 9502.72, 7372.8, 17668.9, 8.74758e+08, idle
12615.7, 9011.2, 7536.64, 17238.3, 8.73152e+08, idle
9502.72, 11305, 8519.68, 17049.6, 8.71537e+08, idle
10158.1, 11468.8, 8028.16, 17296.6, 8.70996e+08, idle
9994.24, 11305, 8028.16, 17092.1, 8.68836e+08, idle
9830.4, 11796.5, 8192, 17404.1, 8.68292e+08, idle
9830.4, 11141.1, 8355.84, 17046.4, 8.65585e+08, idle
9994.24, 11468.8, 8355.84, 17356.2, 8.62834e+08, idle
9994.24, 11141.1, 8519.68, 17221.9, 8.63372e+08, idle
9994.24, 11141.1, 8192, 17062.2, 8.64434e+08, idle
10158.1, 11468.8, 8355.84, 17451.1, 8.66058e+08, idle
9830.4, 11141.1, 8519.68, 17127.4, 8.67126e+08, idle
9994.24, 11305, 8355.84, 17248.4, 8.68732e+08, idle
9830.4, 11305, 8683.52, 17316, 8.70347e+08, idle
9994.24, 11141.1, 8683.52, 17303.6, 8.71426e+08, idle
9830.4, 11305, 8847.36, 17398.7, 8.74118e+08, idle
9830.4, 11468.8, 8683.52, 17423.4, 8.7681e+08, idle
9666.56, 11468.8, 9011.2, 17497.9, 8.80579e+08, idle
10321.9, 11632.6, 8683.52, 17811.9, 8.8333e+08, idle
12779.5, 9011.2, 7536.64, 17358.5, 8.83863e+08, idle
13271, 8683.52, 7700.48, 17630.1, 8.84936e+08, idle
12943.4, 9175.04, 7045.12, 17359.3, 8.8333e+08, idle
13107.2, 8847.36, 7208.96, 17379.4, 8.82798e+08, idle
12943.4, 9175.04, 7536.64, 17564.5, 8.82256e+08, idle
13107.2, 8355.84, 7208.96, 17134.4, 8.80145e+08, idle
12779.5, 8847.36, 7208.96, 17133.6, 8.76941e+08, idle
12779.5, 9175.04, 7536.64, 17444.2, 8.76403e+08, idle
13107.2, 9011.2, 8028.16, 17817.2, 8.7911e+08, idle
12779.5, 9502.72, 6225.92, 17099.1, 8.74318e+08, idle
13434.9, 9502.72, 6389.76, 17653, 8.73783e+08, idle
13107.2, 8847.36, 7045.12, 17312.1, 8.71647e+08, idle
12451.8, 9011.2, 7208.96, 16977, 8.6792e+08, idle
9502.72, 11305, 8519.68, 17049.6, 8.66305e+08, idle
10158.1, 11468.8, 8028.16, 17296.6, 8.6522e+08, idle
9994.24, 11305, 8028.16, 17092.1, 8.6306e+08, idle
9830.4, 11796.5, 8192, 17404.1, 8.61969e+08, idle
9830.4, 11141.1, 8355.84, 17046.4, 8.57602e+08, idle
