@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
-113.281, -531.25, -390.625, 669.064, 801.649, Walk
128.906, -710.938, -347.656, 801.819, 824.87, Walk
328.125, -447.266, -679.688, 877.318, 858.615, Walk
-384.766, -197.266, -441.406, 617.898, 876.302, Walk
27.3438, -697.266, -738.281, 1015.87, 925.564, Walk
-13.6719, -373.047, -486.328, 613.079, 945.53, Walk
-70.3125, -425.781, -185.547, 469.746, 936.74, Walk
-285.156, -201.172, -89.8438, 360.356, 898.872, Walk
-111.328, -455.078, -177.734, 501.078, 917.318, Walk
-109.375, -337.891, -316.406, 475.653, 915.365, Walk
-234.375, -416.016, -187.5, 512.988, 929.362, Walk
-121.094, -150.391, -179.688, 263.759, 915.365, Walk
-287.109, -302.734, -443.359, 608.808, 911.784, Walk
48.8281, -19.5313, -216.797, 223.084, 876.845, Walk
408.203, -300.781, -605.469, 789.741, 912.218, Walk
224.609, -539.063, -423.828, 721.573, 934.896, Walk
-15.625, -238.281, -408.203, 472.918, 906.793, Walk
232.422, -421.875, -462.891, 668.032, 927.3, Walk
113.281, -449.219, -261.719, 532.097, 915.582, Walk
236.328, -136.719, -54.6875, 278.449, 873.372, Walk
46.875, -591.797, -152.344, 612.886, 836.48, Walk
-101.563, -230.469, -607.422, 657.565, 831.814, Walk
-101.563, -460.938, -306.641, 562.856, 798.828, Walk
50.7813, -367.188, -244.141, 443.858, 787.109, Walk
-267.578, -527.344, -121.094, 603.617, 800.13, Walk
-132.813, -95.7031, -408.203, 439.805, 803.494, Walk
-410.156, -566.406, 113.281, 708.433, 822.7, Walk
-328.125, -328.125, -101.563, 475.023, 822.374, Walk
-169.922, -470.703, -263.672, 565.648, 826.063, Walk
-251.953, -316.406, -195.313, 449.155, 843.424, Walk
-375, -529.297, -107.422, 657.51, 842.231, Walk
-558.594, 109.375, -322.266, 654.099, 881.402, Walk
-451.172, -423.828, -289.063, 683.186, 873.047, Walk
-234.375, -41.0156, -300.781, 383.514, 839.084, Walk
-253.906, -574.219, -9.76563, 627.926, 848.85, Walk
-207.031, -253.906, -218.75, 393.931, 824.544, Walk
-449.219, -212.891, -173.828, 526.627, 825.195, Walk
-287.109, -369.141, -375, 599.434, 858.724, Walk
-234.375, -158.203, -425.781, 511.126, 860.243, Walk
-369.141, -435.547, -41.0156, 572.406, 855.035, Walk
-156.25, -203.125, -224.609, 340.769, 839.193, Walk
-476.563, -238.281, -431.641, 685.714, 866.102, Walk
-191.406, -382.813, -250, 495.663, 861.003, Walk
-158.203, -177.734, -435.547, 496.305, 868.49, Walk
-390.625, -445.313, -501.953, 776.433, 882.27, Walk
-251.953, -421.875, -123.047, 506.556, 884.44, Walk
-175.781, -675.781, -46.875, 699.84, 884.115, Walk
-408.203, -3.90625, -330.078, 524.973, 882.921, Walk
-394.531, -800.781, 80.0781, 896.28, 897.569, Walk
-101.563, -576.172, -271.484, 644.975, 895.291, Walk
-228.516, -302.734, -195.313, 426.632, 870.985, Walk
-404.297, -140.625, -136.719, 449.359, 876.845, Walk
-435.547, -136.719, -154.297, 481.872, 870.66, Walk
-445.313, -126.953, -171.875, 493.924, 874.24, Walk
-376.953, -142.578, -250, 474.26, 870.551, Walk
-318.359, -152.344, -89.8438, 364.188, 844.401, Walk
-369.141, -205.078, -167.969, 454.462, 840.169, Walk
-384.766, -181.641, -210.938, 474.903, 836.372, Walk
-277.344, -224.609, -148.438, 386.526, 840.061, Walk
-400.391, -175.781, -80.0781, 444.549, 812.826, Walk
-433.594, -138.672, -228.516, 509.365, 811.523, Walk
-447.266, -154.297, -201.172, 514.125, 813.26, Walk
-320.313, -97.6563, -39.0625, 337.139, 764.323, Walk
-527.344, -93.75, -248.047, 590.261, 768.338, Walk
-416.016, -117.188, -181.641, 468.823, 758.138, Walk
-431.641, -111.328, -232.422, 502.72, 759.983, Walk
-394.531, -195.313, -158.203, 467.793, 730.686, Walk
-414.063, -144.531, -218.75, 490.09, 721.137, Walk
-429.688, -154.297, -191.406, 495.051, 723.85, Walk
-357.422, -181.641, -210.938, 453.032, 727.648, Walk
-419.922, -148.438, -273.438, 522.624, 734.049, Walk
-406.25, -167.969, -224.609, 493.662, 737.088, Walk
-388.672, -117.188, -207.031, 455.698, 733.941, Walk
-396.484, -156.25, -115.234, 441.467, 739.909, Walk
-457.031, -83.9844, -238.281, 522.215, 741.97, Walk
-457.031, -169.922, -138.672, 506.933, 741.319, Walk
-416.016, -109.375, -187.5, 469.242, 744.792, Walk
-392.578, -101.563, -179.688, 443.531, 745.768, Walk
-423.828, -105.469, -197.266, 479.237, 741.645, Walk
-441.406, -136.719, -189.453, 499.424, 739.692, Walk
-398.438, -179.688, -169.922, 468.949, 755.859, Walk
-423.828, -103.516, -230.469, 493.418, 749.674, Walk
-416.016, -105.469, -207.031, 476.502, 750.434, Walk
-410.156, -164.063, -148.438, 466.024, 747.504, Walk
-453.125, -138.672, -189.453, 510.338, 749.349, Walk
-437.5, -128.906, -197.266, 496.927, 748.589, Walk
-402.344, -154.297, -164.063, 461.091, 745.551, Walk
-398.438, -203.125, -115.234, 461.835, 743.707, Walk
-376.953, -220.703, -250, 503.293, 744.032, Walk
-347.656, -234.375, -105.469, 432.343, 737.847, Walk
-371.094, -320.313, -101.563, 500.625, 742.296, Walk
-410.156, -238.281, -144.531, 495.878, 749.24, Walk
-412.109, -169.922, -87.8906, 454.348, 743.164, Walk
-425.781, -369.141, -9.76563, 563.604, 745.334, Walk
