@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
680, 50, 1450, 1602.31, 1491.11, Walk
320, 20, -170, 362.905, 1496.11, Walk
-80, -240, 230, 341.906, 1458.89, Walk
-1440, 420, 2000, 2500, 1586.11, Walk
150, 110, -160, 245.357, 1523.89, Walk
200, -190, 830, 874.643, 1513.89, Walk
260, -350, 960, 1054.37, 1524.44, Walk
280, -270, 990, 1063.67, 1535, Walk
340, -190, 870, 953.205, 1531.11, Walk
270, -220, 890, 955.72, 1535.56, Walk
250, -230, 870, 933.97, 1523.33, Walk
260, -240, 970, 1032.52, 1531.67, Walk
290, -160, 850, 912.25, 1526.11, Walk
300, -340, 930, 1034.65, 1536.11, Walk
290, -240, 790, 875.1, 1536.67, Walk
270, -200, 930, 988.838, 1520.56, Walk
240, -210, 940, 992.623, 1522.22, Walk
310, -220, 780, 867.698, 1430, Walk
290, -420, 980, 1104.94, 1402.78, Walk
280, -210, 870, 937.763, 1450, Walk
820, -150, 2000, 2166.77, 1584.44, Walk
680, 50, 1450, 1602.31, 1491.11, Walk
320, 20, -170, 362.905, 1496.11, Walk
-80, -240, 230, 341.906, 1458.89, Walk
-1440, 420, 2000, 2500, 1586.11, Walk
-40, 180, 290, 343.657, 1528.89, Walk
420, 50, -180, 459.674, 1487.22, Walk
1410, 590, 660, 1664.87, 1558.33, Walk
770, 90, 240, 811.542, 1544.44, Walk
40, 10, -270, 273.13, 1480.56, Walk
-930, -630, 2000, 2293.86, 1606.11, Walk
200, -190, 830, 874.643, 1586.67, Walk
260, -350, 960, 1054.37, 1600.56, Walk
280, -270, 990, 1063.67, 1608.33, Walk
340, -190, 870, 953.205, 1608.89, Walk
270, -220, 890, 955.72, 1612.78, Walk
250, -230, 870, 933.97, 1593.89, Walk
260, -240, 970, 1032.52, 1600, Walk
290, -160, 850, 912.25, 1507.22, Walk
300, -340, 930, 1034.65, 1473.33, Walk
290, -240, 790, 875.1, 1518.33, Walk
270, -200, 930, 988.838, 1565.56, Walk
240, -210, 940, 992.623, 1428.33, Walk
310, -220, 780, 867.698, 1472.78, Walk
290, -420, 980, 1104.94, 1530.56, Walk
280, -210, 870, 937.763, 1458.33, Walk
180, 90, -270, 336.749, 1427.22, Walk
870, -190, 2000, 2189.29, 1579.44, Walk
1010, 40, 1200, 1568.98, 1506.67, Walk
210, 30, -370, 426.497, 1472.78, Walk
-100, -350, 1960, 1993.51, 1519.44, Walk
-1200, 350, 1910, 2282.67, 1626.11, Walk
-50, 90, -130, 165.831, 1563.33, Walk
580, 80, 90, 592.368, 1528.33, Walk
1030, 380, 1460, 1826.72, 1612.78, Walk
440, -40, -280, 523.068, 1573.33, Walk
30, -350, 250, 431.161, 1536.11, Walk
-1620, 180, 2000, 2580.08, 1660, Walk
200, -190, 830, 874.643, 1654.44, Walk
260, -350, 960, 1054.37, 1663.89, Walk
280, -270, 990, 1063.67, 1672.22, Walk
340, -190, 870, 953.205, 1677.22, Walk
270, -220, 890, 955.72, 1660, Walk
250, -230, 870, 933.97, 1659.44, Walk
260, -240, 970, 1032.52, 1711.11, Walk
290, -160, 850, 912.25, 1613.33, Walk
300, -340, 930, 1034.65, 1575.56, Walk
290, -240, 790, 875.1, 1615, Walk
270, -200, 930, 988.838, 1558.89, Walk
240, -210, 940, 992.623, 1443.89, Walk
310, -220, 780, 867.698, 1501.67, Walk
290, -420, 980, 1104.94, 1553.89, Walk
280, -210, 870, 937.763, 1470, Walk
-230, 200, 140, 335.41, 1459.44, Walk
590, 20, -200, 623.298, 1469.44, Walk
1290, 640, 800, 1647.33, 1410, Walk
500, 80, -270, 573.847, 1389.44, Walk
20, -250, -30, 252.587, 1318.89, Walk
-1740, 40, 2000, 2651.26, 1443.33, Walk
-300, 270, 260, 480.104, 1411.67, Walk
540, 40, -320, 628.967, 1385, Walk
1460, 580, 200, 1583.67, 1434.44, Walk
450, 50, -410, 610.819, 1403.33, Walk
40, -710, 1930, 2056.84, 1480, Walk
200, -190, 830, 874.643, 1460.56, Walk
260, -350, 960, 1054.37, 1474.44, Walk
280, -270, 990, 1063.67, 1482.22, Walk
340, -190, 870, 953.205, 1482.78, Walk
270, -220, 890, 955.72, 1486.67, Walk
250, -230, 870, 933.97, 1467.78, Walk
260, -240, 970, 1032.52, 1473.89, Walk
290, -160, 850, 912.25, 1514.44, Walk
300, -340, 930, 1034.65, 1556.67, Walk
290, -240, 790, 875.1, 1478.33, Walk
270, -200, 930, 988.838, 1508.89, Walk
240, -210, 940, 992.623, 1569.44, Walk
310, -220, 780, 867.698, 1432.22, Walk
290, -420, 980, 1104.94, 1480, Walk
280, -210, 870, 937.763, 1505.56, Walk
-570, -10, 360, 674.24, 1433.33, Walk
320, -180, 630, 729.178, 1445.56, Walk
1180, 1390, 700, 1953.07, 1478.33, Walk
530, -70, -220, 578.1, 1456.11, Walk
-80, -770, 2000, 2144.6, 1527.22, Walk
-1290, -190, 1680, 2126.64, 1617.22, Walk
-500, -30, 290, 578.792, 1585, Walk
310, -750, 1680, 1865.74, 1660.56, Walk
690, 470, 700, 1089.5, 1688.89, Walk
180, -100, -250, 323.883, 1636.67, Walk
200, -190, 830, 874.643, 1632.22, Walk
260, -350, 960, 1054.37, 1632.22, Walk
280, -270, 990, 1063.67, 1644.44, Walk
340, -190, 870, 953.205, 1644.44, Walk
270, -220, 890, 955.72, 1643.89, Walk
250, -230, 870, 933.97, 1646.11, Walk
260, -240, 970, 1032.52, 1633.89, Walk
290, -160, 850, 912.25, 1630.56, Walk
300, -340, 930, 1034.65, 1665.56, Walk
290, -240, 790, 875.1, 1676.11, Walk
270, -200, 930, 988.838, 1572.22, Walk
240, -210, 940, 992.623, 1603.89, Walk
310, -220, 780, 867.698, 1518.33, Walk
290, -420, 980, 1104.94, 1436.67, Walk
280, -210, 870, 937.763, 1466.67, Walk
-890, -790, 1630, 2018.19, 1498.33, Walk
-70, 230, 260, 354.119, 1426.11, Walk
700, 230, -410, 843.208, 1471.11, Walk
